n_bits,Type,Integer_Value,Compressed_Size_Bytes
37,Gradual,87830547721,28
37,Gradual,87832644873,27
37,Gradual,87832579337,27
37,Gradual,87831530761,28
37,Gradual,87965748489,28
37,Gradual,87965715721,26
37,Gradual,87965715713,27
37,Gradual,87932161281,28
37,Gradual,87932194049,28
37,Gradual,87933242625,28
37,Gradual,87933242641,27
37,Gradual,87933226257,27
37,Gradual,87933226289,27
37,Gradual,87664790833,24
37,Gradual,87664758065,24
37,Gradual,87665020209,26
37,Gradual,87665020217,27
37,Gradual,87665028409,27
37,Gradual,87662931257,26
37,Gradual,87696485689,27
37,Gradual,87696485817,28
37,Gradual,87696518585,28
37,Gradual,87696516537,28
37,Gradual,87964951993,27
37,Gradual,70785082809,25
37,Gradual,70785082808,24
37,Gradual,70248211896,25
37,Gradual,70214657464,27
37,Gradual,72362141112,27
37,Gradual,72362141080,27
37,Gradual,70214657432,25
37,Gradual,70281766296,27
37,Gradual,70281766360,25
37,Gradual,70283863512,27
37,Gradual,70283732440,27
37,Gradual,70216623576,26
37,Random,40830562794,26
37,Random,55883233529,26
37,Random,34137958570,24
37,Random,30628547331,28
37,Random,55360356083,24
37,Random,57800376035,25
37,Random,15229856134,25
37,Random,17622854952,27
37,Random,131540197809,24
37,Random,114460404214,24
37,Random,47955452223,27
37,Random,59906830324,27
37,Random,10214655549,25
37,Random,8129954116,23
37,Random,86061260792,22
37,Random,67997055570,25
37,Random,52841593749,25
37,Random,122898706847,25
37,Random,14498148088,24
37,Random,102186199903,24
37,Random,17810176633,27
37,Random,82511375551,26
37,Random,29840775830,26
37,Random,32089846898,28
37,Random,13598172657,28
37,Random,131917986201,23
37,Random,109430813734,30
37,Random,20858810993,26
37,Random,135125890608,23
37,Random,1974681841,25
37,Random,23742866823,25
37,Random,129358642299,24
37,Random,90428608300,27
37,Random,90737824873,23
37,Random,83277248300,25
37,Random,7938240808,25
37,Random,134174949583,24
37,Random,50007792764,24
37,Random,74423753712,22
37,Random,124453927075,28
37,Random,88037825434,24
37,Random,117610541150,24
37,Random,51449013700,26
37,Random,67821348600,26
37,Random,15770845779,27
37,Random,2943770894,25
37,Random,56892687357,27
37,Random,83668158827,24
37,Random,135956485214,23
37,Random,19007612109,25
37,Random,106825285693,27
37,Random,77391754087,27
37,Random,94241835756,27
37,Random,76830594202,24
37,Random,59661419724,24
37,Random,48063538174,25
37,Random,108255820463,27
37,Random,46944607756,23
37,Random,2412577256,23
37,Random,44746409137,26
37,Random,69611400925,22
37,Random,98691265304,24
37,Random,18032766423,25
37,Random,90168179373,25
37,Random,30245760592,28
37,Random,10964893511,25
37,Random,99507398045,28
37,Random,130162395507,23
37,Random,109795900013,26
37,Random,28149921339,23
37,Random,119986742169,26
37,Random,62796832763,24
37,Random,75774976090,26
37,Random,31402233844,26
37,Random,43602449729,25
37,Random,86317689399,28
37,Random,12134087168,26
37,Random,109051955363,23
37,Random,136623170146,23
37,Random,58691095668,24
37,Random,134430898306,28
37,Random,560222697,24
37,Random,98163734714,23
37,Random,71697184685,26
37,Random,52709322796,24
37,Random,136714952684,23
37,Random,102319554770,25
37,Random,93851832599,26
37,Random,14517180982,25
37,Random,2626239825,26
37,Random,128863212739,26
37,Random,53802159910,25
37,Random,106654729321,27
37,Random,92341156746,23
37,Random,35225084908,27
37,Random,43904986486,25
37,Random,47775540409,27
37,Random,92670308973,24
37,Random,5967210582,26
37,Random,94826091224,28
38,Gradual,274877906943,12
38,Gradual,274877906939,14
38,Gradual,274877906943,12
38,Gradual,274877902847,14
38,Gradual,274844348415,15
38,Gradual,274844352511,15
38,Gradual,274877906943,12
38,Gradual,274869518335,15
38,Gradual,274601082879,16
38,Gradual,240241344511,18
38,Gradual,240241342463,20
38,Gradual,240207788031,21
38,Gradual,240207788030,21
38,Gradual,240207787966,23
38,Gradual,239670917054,25
38,Gradual,239670916926,25
38,Gradual,239704471358,24
38,Gradual,239704471486,22
38,Gradual,239704463294,22
38,Gradual,239700268990,22
38,Gradual,239700268974,23
38,Gradual,239633160110,26
38,Gradual,231043225518,25
38,Gradual,231051614126,23
38,Gradual,231051351982,22
38,Gradual,231042963374,25
38,Gradual,162323486638,25
38,Gradual,162323486606,26
38,Gradual,162327680910,25
38,Gradual,162327943054,26
38,Gradual,162327942926,25
38,Gradual,170917877518,27
38,Gradual,170917885710,26
38,Gradual,168770402062,26
38,Gradual,203130140430,26
38,Gradual,203128043278,27
38,Gradual,203128039182,26
38,Gradual,203128038670,27
38,Gradual,271847515406,26
38,Gradual,254667646222,25
38,Gradual,254667646286,25
38,Gradual,254667629902,25
38,Gradual,254669727054,24
38,Gradual,255206597966,25
38,Gradual,255206589774,25
38,Gradual,255173035342,26
38,Gradual,250878068046,27
38,Gradual,250878002510,27
38,Gradual,250878068046,27
38,Gradual,250877936974,28
38,Gradual,250945045838,29
38,Gradual,250942948686,27
38,Gradual,242353014094,25
38,Gradual,241816143182,26
38,Gradual,250406077774,27
38,Gradual,250405553486,27
38,Gradual,241815618894,25
38,Gradual,240741877070,24
38,Gradual,240607659342,22
38,Gradual,240607659278,22
38,Gradual,240607661326,24
38,Gradual,240607659278,22
38,Gradual,240607659294,23
38,Gradual,240607593758,24
38,Gradual,240607593822,22
38,Gradual,240615982430,27
38,Gradual,240649536862,25
38,Gradual,240649536854,26
38,Gradual,240632759638,25
38,Gradual,240632759766,26
38,Gradual,242780243414,28
38,Gradual,242780243926,28
38,Gradual,242713135062,26
38,Gradual,242713135058,26
38,Gradual,242713143250,25
38,Gradual,173993666514,25
38,Gradual,173993666512,25
38,Gradual,173993666000,25
38,Gradual,173993666004,24
38,Gradual,173993633236,25
38,Gradual,173993633238,26
38,Gradual,173994157526,26
38,Gradual,242713634262,27
38,Gradual,242713650646,27
38,Gradual,242730427862,27
38,Gradual,208370689494,26
38,Gradual,208370689495,26
38,Gradual,212665656791,26
38,Gradual,212665657303,27
38,Gradual,210518173655,26
38,Gradual,210518173143,26
38,Gradual,211591914967,28
38,Gradual,211591914903,28
38,Gradual,245951653271,27
38,Gradual,245943264663,28
38,Gradual,245943297431,27
38,Gradual,245943297943,28
38,Gradual,245926520727,25
38,Gradual,246060738455,22
38,Gradual,246060738463,23
38,Gradual,254650673055,24
38,Random,165725979923,27
38,Random,175771192913,28
38,Random,154173422651,25
38,Random,30285345317,27
38,Random,43027584186,24
38,Random,79430488240,25
38,Random,266894830396,27
38,Random,11166095028,26
38,Random,159877745536,25
38,Random,21428067062,26
38,Random,226862805579,28
38,Random,209165969387,25
38,Random,47332509972,29
38,Random,241838740950,26
38,Random,25727467978,25
38,Random,29194073133,24
38,Random,898545432,25
38,Random,168755526695,27
38,Random,187804937272,25
38,Random,61871304424,26
38,Random,137446948453,21
38,Random,25309699503,24
38,Random,131479077010,25
38,Random,178277280814,27
38,Random,120914049057,22
38,Random,127710219653,28
38,Random,56358604431,26
38,Random,112373934995,29
38,Random,21241608444,25
38,Random,274165613359,26
38,Random,122482575302,24
38,Random,83934278530,27
38,Random,249151970860,27
38,Random,48955642109,24
38,Random,191920488206,28
38,Random,95362892956,26
38,Random,143961369963,22
38,Random,35765904421,27
38,Random,26541404797,26
38,Random,231823912038,26
38,Random,113900069481,24
38,Random,73037027287,25
38,Random,39327420077,26
38,Random,99599143256,26
38,Random,106738192997,27
38,Random,268172525216,25
38,Random,143840861697,25
38,Random,267570598005,27
38,Random,203256276220,26
38,Random,11815613136,26
38,Random,4969981320,28
38,Random,83874383415,25
38,Random,257535815839,27
38,Random,200374650623,24
38,Random,90496290404,21
38,Random,211810351172,25
38,Random,173950237054,24
38,Random,51065202356,26
38,Random,40874112975,30
38,Random,78397563249,25
38,Random,158925029810,25
38,Random,134721735103,26
38,Random,106447529155,23
38,Random,217586772938,24
38,Random,160240832650,26
38,Random,74233219449,25
38,Random,259670008763,25
38,Random,201436466611,24
38,Random,257937943257,23
38,Random,163681780039,24
38,Random,252894413303,25
38,Random,232498206769,27
38,Random,153181000629,24
38,Random,205722631301,24
38,Random,265072544325,26
38,Random,270971441021,27
38,Random,87502392895,27
38,Random,147862325146,26
38,Random,160735687745,25
38,Random,128158283470,25
38,Random,14180697278,27
38,Random,216963516603,24
38,Random,54569111929,25
38,Random,162068889257,26
38,Random,139114505975,22
38,Random,190584336795,26
38,Random,186462317858,25
38,Random,213050475356,26
38,Random,92060259504,25
38,Random,244777187455,25
38,Random,253227817099,26
38,Random,239298079841,24
38,Random,181581189775,25
38,Random,191763170971,28
38,Random,219089914343,26
38,Random,206687531725,25
38,Random,186263017424,28
38,Random,49489606186,26
38,Random,214843260976,26
38,Random,121917370666,27
39,Gradual,549755813887,12
39,Gradual,549755811839,14
39,Gradual,549747423231,14
39,Gradual,549747422719,16
39,Gradual,549747422687,17
39,Gradual,481027945951,19
39,Gradual,481027421663,19
39,Gradual,480758986207,19
39,Gradual,480758920671,22
39,Gradual,479685178847,23
39,Gradual,479685178591,24
39,Gradual,479685178589,24
39,Gradual,479685179101,23
39,Gradual,479685170909,24
39,Gradual,342246217437,25
39,Gradual,325066348253,24
39,Gradual,325066413789,25
39,Gradual,290706675421,26
39,Gradual,290572457693,25
39,Gradual,290505348829,26
39,Gradual,290505344733,25
39,Gradual,290503247581,26
39,Gradual,288355763933,25
39,Gradual,288364152541,25
39,Gradual,288498370269,25
39,Gradual,288498239197,25
39,Gradual,288498763485,24
39,Gradual,288364545757,23
39,Gradual,288431654621,24
39,Gradual,287894783709,23
39,Gradual,287894783708,23
39,Gradual,287890589404,25
39,Gradual,288427460316,24
39,Gradual,288427443932,26
39,Gradual,287890573020,25
39,Gradual,425329526492,26
39,Gradual,425312749276,27
39,Gradual,442492618460,26
39,Gradual,442492620508,26
39,Gradual,442484231900,26
39,Gradual,442501009116,23
39,Gradual,444648492764,23
39,Gradual,440353525468,24
39,Gradual,440353525470,25
39,Gradual,438206041822,25
39,Gradual,438742912734,25
39,Gradual,438742916830,26
39,Gradual,438742654686,26
39,Gradual,438742621918,28
39,Gradual,438742621790,26
39,Gradual,438742621918,28
39,Gradual,438742620894,27
39,Gradual,438742618846,28
39,Gradual,438742618830,27
39,Gradual,438742618862,27
39,Gradual,438742620910,27
39,Gradual,438741572334,28
39,Gradual,438741573358,27
39,Gradual,439010008814,27
39,Gradual,439010008782,28
39,Gradual,439009943246,28
39,Gradual,441157426894,28
39,Gradual,441157426910,29
39,Gradual,303718473438,30
39,Gradual,303720570590,30
39,Gradual,303720586974,30
39,Gradual,303854804702,29
39,Gradual,303854804958,28
39,Gradual,303854837726,26
39,Gradual,303787728862,28
39,Gradual,303796117470,26
39,Gradual,303800311774,27
39,Gradual,303796117470,26
39,Gradual,303796248542,27
39,Gradual,372515725278,25
39,Gradual,372515725214,24
39,Gradual,372515725215,23
39,Gradual,372498947999,24
39,Gradual,372498947871,25
39,Gradual,372490559263,28
39,Gradual,371953688351,25
39,Gradual,371920133919,27
39,Gradual,372457004831,27
39,Gradual,371920133919,27
39,Gradual,363330199327,28
39,Gradual,363330199323,28
39,Gradual,294610722587,25
39,Gradual,294610718491,25
39,Gradual,294627495707,25
39,Gradual,294627495835,23
39,Gradual,294493278107,24
39,Gradual,294560386971,24
39,Gradual,294560391067,24
39,Gradual,294558293915,24
39,Gradual,294566682523,25
39,Gradual,294600236955,25
39,Gradual,303190171547,29
39,Gradual,303156617115,28
39,Gradual,303693488027,25
39,Gradual,303827705755,29
39,Gradual,303861260187,26
39,Random,345471407765,26
39,Random,208807975758,25
39,Random,448035360886,26
39,Random,305645073978,26
39,Random,282927238850,24
39,Random,530377380456,24
39,Random,356858694284,28
39,Random,512561258005,26
39,Random,430674174016,24
39,Random,105749856746,29
39,Random,539589576429,26
39,Random,432507740359,24
39,Random,33335221962,27
39,Random,60268403625,26
39,Random,201158823013,24
39,Random,51981382635,29
39,Random,492751716484,26
39,Random,512781705771,27
39,Random,535087777194,24
39,Random,43072405425,28
39,Random,480168146077,27
39,Random,515556600673,27
39,Random,547957146106,26
39,Random,324998237507,28
39,Random,345481798649,26
39,Random,42665855682,25
39,Random,277823876831,23
39,Random,316284493745,27
39,Random,133888552989,27
39,Random,346148438660,23
39,Random,532164292550,28
39,Random,217034704377,27
39,Random,90494364505,24
39,Random,509958280224,27
39,Random,527166979336,25
39,Random,424989230183,29
39,Random,385104786357,24
39,Random,154062629535,25
39,Random,461476774090,26
39,Random,176406529382,24
39,Random,455557807232,26
39,Random,210962724165,27
39,Random,72270446684,26
39,Random,430064916229,23
39,Random,299543934898,28
39,Random,416258351913,28
39,Random,80151542848,26
39,Random,287303454144,26
39,Random,209599942848,25
39,Random,143598738369,28
39,Random,500679149690,25
39,Random,144067570996,25
39,Random,525588516827,27
39,Random,462643290690,25
39,Random,84460534394,25
39,Random,488880789941,28
39,Random,145132912912,27
39,Random,31866283361,27
39,Random,488668384245,26
39,Random,232018360285,25
39,Random,426418748993,27
39,Random,511095550360,22
39,Random,274409360945,25
39,Random,219561097769,25
39,Random,504305818153,26
39,Random,544315298075,24
39,Random,472383978468,25
39,Random,462142026680,26
39,Random,417247873188,23
39,Random,198209157859,27
39,Random,301397494622,25
39,Random,423269879797,25
39,Random,316439712415,25
39,Random,309636562881,26
39,Random,511268210493,26
39,Random,128811500343,25
39,Random,222268133459,28
39,Random,20729342504,25
39,Random,240445489240,23
39,Random,251777172796,28
39,Random,354673996160,24
39,Random,307069720049,28
39,Random,303163848427,27
39,Random,502115269951,26
39,Random,442368929984,27
39,Random,53485189785,27
39,Random,90724173813,23
39,Random,41657148402,27
39,Random,60014754923,28
39,Random,460296053977,25
39,Random,536521646886,25
39,Random,146914591,24
39,Random,136819554367,25
39,Random,100940515673,26
39,Random,7617870647,24
39,Random,433030251608,24
39,Random,354503308265,25
39,Random,302303430226,27
39,Random,487770869846,26
39,Random,383944241188,26
40,Gradual,1099511627775,12
40,Gradual,1099511623679,14
40,Gradual,1099511615487,15
40,Gradual,1099511615423,17
40,Gradual,1099511615419,17
40,Gradual,1099377397691,20
40,Gradual,1099373203387,20
40,Gradual,1065013465019,25
40,Gradual,1065013465023,25
40,Gradual,1063939723199,23
40,Gradual,1063943917503,23
40,Gradual,1063943917471,22
40,Gradual,1063927140255,23
40,Gradual,1063927140254,24
40,Gradual,1063925043102,23
40,Gradual,1063924912030,23
40,Gradual,1063924649886,23
40,Gradual,1063924649630,24
40,Gradual,1063924649502,23
40,Gradual,1063924649500,22
40,Gradual,1063924125212,24
40,Gradual,1063924124188,26
40,Gradual,1063919929884,26
40,Gradual,1063919913500,28
40,Gradual,1059624946204,27
40,Gradual,1059624945692,25
40,Gradual,1060698687516,25
40,Gradual,1060700784668,25
40,Gradual,1060700784670,24
40,Gradual,1060700784668,25
40,Gradual,1060700792860,26
40,Gradual,1060700809244,25
40,Gradual,1060700809756,27
40,Gradual,1060701334044,26
40,Gradual,991981857308,29
40,Gradual,991973468700,29
40,Gradual,991973460508,28
40,Gradual,990899718684,27
40,Gradual,990897621532,28
40,Gradual,990897621524,28
40,Gradual,990901815828,26
40,Gradual,990901815829,27
40,Gradual,991036033557,28
40,Gradual,991052810773,28
40,Gradual,991054907925,27
40,Gradual,991054842389,28
40,Gradual,991050648085,29
40,Gradual,991050631701,27
40,Gradual,991050632725,28
40,Gradual,990916414997,27
40,Gradual,988768931349,26
40,Gradual,851329977877,27
40,Gradual,851061542421,26
40,Gradual,851060493845,26
40,Gradual,576182586901,25
40,Gradual,580477554197,27
40,Gradual,717916507669,26
40,Gradual,718990249493,28
40,Gradual,718998638101,30
40,Gradual,718998646293,28
40,Gradual,718998646549,28
40,Gradual,718998646677,29
40,Gradual,714703679381,25
40,Gradual,714703679253,24
40,Gradual,714707873557,25
40,Gradual,714703679253,24
40,Gradual,714703678741,24
40,Gradual,706113744149,25
40,Gradual,706382179605,25
40,Gradual,706382310677,26
40,Gradual,706516528405,24
40,Gradual,706516544789,25
40,Gradual,715106479381,25
40,Gradual,715104382229,26
40,Gradual,715104382213,27
40,Gradual,719399349509,29
40,Gradual,719400398085,29
40,Gradual,715105430789,26
40,Gradual,714971213061,27
40,Gradual,577532259589,28
40,Gradual,560352390405,27
40,Gradual,560352455941,26
40,Gradual,560352456453,25
40,Gradual,594712194821,27
40,Gradual,594712162053,27
40,Gradual,594712153861,28
40,Gradual,594678599429,29
40,Gradual,594678598917,28
